vamb.megahit.39_1_1	K01939
vamb.megahit.39_58_8	K01551
vamb.megahit.39_58_8	K13993

vamb.megahit.39_58_9	K03671
vamb.megahit.39_58_10	K01620
vamb.megahit.39_58_11	K07444
vamb.megahit.39_58_12	K07478
vamb.megahit.39_58_19	K01207
vamb.megahit.39_58_23	K03587
vamb.megahit.39_58_23	K08384

vamb.megahit.39_58_25	K04487
vamb.megahit.39_58_26	K00566
vamb.megahit.39_58_27	K17882
vamb.megahit.39_58_34	K04763
vamb.megahit.39_58_36	K00619
vamb.megahit.39_58_38	K00185
vamb.megahit.39_58_39	K00184
vamb.megahit.39_58_42	K02044
vamb.megahit.39_58_43	K03892
vamb.megahit.39_58_44	K03325
vamb.megahit.39_58_45	K07755
vamb.megahit.39_59_1	K01667
vamb.megahit.39_59_2	K01667
vamb.megahit.39_60_1	K09927
vamb.megahit.39_60_5	K01895
vamb.megahit.39_61_1	K01990
vamb.megahit.39_61_2	K01992
vamb.megahit.39_61_4	K01507
vamb.megahit.39_61_5	K12573
vamb.megahit.39_61_6	K03664
vamb.megahit.39_61_8	K01776
vamb.megahit.39_61_9	K00989
vamb.megahit.39_61_9	K02428

vamb.megahit.39_61_10	K02428
vamb.megahit.39_61_11	K07095
vamb.megahit.39_61_12	K09779
vamb.megahit.39_61_14	K01733
vamb.megahit.39_61_19	K03545
vamb.megahit.39_61_20	K01358
vamb.megahit.39_61_21	K03544
vamb.megahit.39_61_22	K01338
vamb.megahit.39_61_22	K04076

vamb.megahit.39_61_23	K01338
vamb.megahit.39_61_24	K03978
vamb.megahit.39_61_25	K03406
vamb.megahit.39_61_28	K01873
vamb.megahit.39_61_29	K11754
vamb.megahit.39_61_32	K06287
vamb.megahit.39_61_33	K03630
vamb.megahit.39_61_34	K03569
vamb.megahit.39_61_35	K03570
vamb.megahit.39_61_36	K03571
vamb.megahit.39_61_37	K03610
vamb.megahit.39_61_38	K03609
vamb.megahit.39_61_39	K03608
vamb.megahit.39_61_41	K03100
vamb.megahit.39_61_42	K06857
vamb.megahit.39_61_43	K05773
vamb.megahit.39_61_44	K05772
vamb.megahit.39_61_45	K05772
vamb.megahit.39_61_48	K02279
vamb.megahit.39_61_49	K02282
vamb.megahit.39_61_49	K04562

vamb.megahit.39_61_50	K02283
vamb.megahit.39_61_51	K12510
vamb.megahit.39_61_52	K12511
vamb.megahit.39_61_55	K02651
vamb.megahit.39_61_56	K12511
vamb.megahit.39_61_57	K12510
vamb.megahit.39_61_58	K02283
vamb.megahit.39_61_64	K00329
vamb.megahit.39_61_64	K00356

vamb.megahit.39_61_68	K13292
vamb.megahit.39_62_2	K01012
vamb.megahit.39_62_3	K03150
vamb.megahit.39_62_4	K01491
vamb.megahit.39_62_5	K01868
vamb.megahit.39_62_6	K01733
vamb.megahit.39_62_7	K00872
vamb.megahit.39_62_11	K03924
vamb.megahit.39_62_12	K06196
vamb.megahit.39_62_14	K21600
vamb.megahit.39_62_19	K00031
vamb.megahit.39_62_20	K00016
vamb.megahit.39_62_20	K00024

vamb.megahit.39_62_21	K01647
vamb.megahit.39_62_22	K03798
vamb.megahit.39_62_23	K00931
vamb.megahit.39_62_24	K00147
vamb.megahit.39_62_25	K19333
vamb.megahit.39_62_28	K01677
vamb.megahit.39_62_29	K01678
vamb.megahit.39_62_30	K01903
vamb.megahit.39_62_31	K01902
vamb.megahit.39_62_35	K03088
vamb.megahit.39_62_37	K11105
vamb.megahit.39_62_38	K15024
vamb.megahit.39_62_39	K00590
vamb.megahit.39_62_41	K00205
vamb.megahit.39_62_41	K00362
vamb.megahit.39_62_41	K02573
vamb.megahit.39_62_41	K03518
vamb.megahit.39_62_41	K05927
vamb.megahit.39_62_41	K07302

vamb.megahit.39_62_42	K00303
vamb.megahit.39_62_44	K07160
vamb.megahit.39_62_47	K02051
vamb.megahit.39_62_48	K02049
vamb.megahit.39_62_49	K02050
vamb.megahit.39_62_50	K03183
vamb.megahit.39_62_51	K00663
vamb.megahit.39_62_53	K02492
vamb.megahit.39_62_55	K01749
vamb.megahit.39_62_56	K02302
vamb.megahit.39_62_56	K02303
vamb.megahit.39_62_56	K13542

vamb.megahit.39_62_57	K01698
vamb.megahit.39_62_60	K02454
vamb.megahit.39_62_60	K02652

vamb.megahit.39_62_61	K02653
vamb.megahit.39_62_62	K02456
vamb.megahit.39_62_62	K02650

vamb.megahit.39_62_65	K02662
vamb.megahit.39_62_75	K18350
vamb.megahit.39_62_76	K21471
vamb.megahit.39_62_77	K00297
vamb.megahit.39_62_78	K00548
vamb.megahit.39_62_79	K00548
vamb.megahit.39_62_81	K01207
vamb.megahit.39_62_82	K09893
vamb.megahit.39_62_83	K03657
vamb.megahit.39_63_2	K00294
vamb.megahit.39_63_3	K03722
vamb.megahit.39_63_5	K00003
vamb.megahit.39_63_6	K06895
vamb.megahit.39_63_7	K01126
vamb.megahit.39_64_3	K07588
vamb.megahit.39_64_4	K01849
vamb.megahit.39_64_5	K01848
vamb.megahit.39_64_9	K00014
vamb.megahit.39_64_10	K17840
vamb.megahit.39_64_16	K20866
vamb.megahit.39_64_17	K02011
vamb.megahit.39_64_18	K02010
vamb.megahit.39_64_18	K11072

vamb.megahit.39_64_19	K02012
vamb.megahit.39_64_22	K02039
vamb.megahit.39_64_27	K02612
vamb.megahit.39_64_28	K02611
vamb.megahit.39_65_1	K03400
vamb.megahit.39_65_2	K00666
vamb.megahit.39_66_4	K06046
