	Metabolism	MODULE	NAME	PWY_ID
866	Cofactor and vitamin metabolism	M00847	Heme biosynthesis, archaea, siroheme => heme	01240
867	Cofactor and vitamin metabolism	M00847	Heme biosynthesis, archaea, siroheme => heme	01100
868	Cofactor and vitamin metabolism	M00847	Heme biosynthesis, archaea, siroheme => heme	01110
869	Cofactor and vitamin metabolism	M00924	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide	00860
870	Cofactor and vitamin metabolism	M00924	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide	01240
871	Cofactor and vitamin metabolism	M00924	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide	01100
872	Cofactor and vitamin metabolism	M00925	Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	00860
873	Cofactor and vitamin metabolism	M00925	Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	01240
874	Cofactor and vitamin metabolism	M00925	Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	01100
875	Cofactor and vitamin metabolism	M00122	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	00860
876	Cofactor and vitamin metabolism	M00122	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	01240
877	Cofactor and vitamin metabolism	M00122	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	01100
878	Cofactor and vitamin metabolism	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	00860
879	Cofactor and vitamin metabolism	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	01240
880	Cofactor and vitamin metabolism	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	01100
881	Cofactor and vitamin metabolism	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	01120
882	Cofactor and vitamin metabolism	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	00130
883	Cofactor and vitamin metabolism	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	01240
884	Cofactor and vitamin metabolism	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	01100
885	Cofactor and vitamin metabolism	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	01110
886	Cofactor and vitamin metabolism	M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol	00130
887	Cofactor and vitamin metabolism	M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol	01240
888	Cofactor and vitamin metabolism	M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol	01100
889	Cofactor and vitamin metabolism	M00116	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	00130
890	Cofactor and vitamin metabolism	M00116	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	01240
891	Cofactor and vitamin metabolism	M00116	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	01100
892	Cofactor and vitamin metabolism	M00116	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	01110
893	Cofactor and vitamin metabolism	M00930	Menaquinone biosynthesis, futalosine pathway	00130
894	Cofactor and vitamin metabolism	M00930	Menaquinone biosynthesis, futalosine pathway	01240
895	Cofactor and vitamin metabolism	M00930	Menaquinone biosynthesis, futalosine pathway	01100
896	Cofactor and vitamin metabolism	M00931	Menaquinone biosynthesis, modified futalosine pathway	00130
897	Cofactor and vitamin metabolism	M00931	Menaquinone biosynthesis, modified futalosine pathway	01240
898	Cofactor and vitamin metabolism	M00931	Menaquinone biosynthesis, modified futalosine pathway	01100
899	Cofactor and vitamin metabolism	M00932	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	00130
900	Cofactor and vitamin metabolism	M00932	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	01240
901	Cofactor and vitamin metabolism	M00932	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	01100
902	Cofactor and vitamin metabolism	M00932	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	01110
903	Cofactor and vitamin metabolism	M00112	Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol	00130
904	Cofactor and vitamin metabolism	M00112	Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol	01240
905	Cofactor and vitamin metabolism	M00112	Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol	01100
906	Cofactor and vitamin metabolism	M00112	Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol	01110
907	Cofactor and vitamin metabolism	M00933	Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol	00130
908	Cofactor and vitamin metabolism	M00933	Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol	01240
909	Cofactor and vitamin metabolism	M00933	Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol	01100
910	Cofactor and vitamin metabolism	M00933	Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol	01110
911	Terpenoid backbone biosynthesis	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	00900
912	Terpenoid backbone biosynthesis	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	01100
913	Terpenoid backbone biosynthesis	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	01110
914	Terpenoid backbone biosynthesis	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	00900
915	Terpenoid backbone biosynthesis	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	01100
916	Terpenoid backbone biosynthesis	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	01110
917	Terpenoid backbone biosynthesis	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	00900
918	Terpenoid backbone biosynthesis	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	01100
919	Terpenoid backbone biosynthesis	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	01110
920	Terpenoid backbone biosynthesis	M00364	C10-C20 isoprenoid biosynthesis, bacteria	00900
921	Terpenoid backbone biosynthesis	M00364	C10-C20 isoprenoid biosynthesis, bacteria	01100
922	Terpenoid backbone biosynthesis	M00364	C10-C20 isoprenoid biosynthesis, bacteria	01110
923	Terpenoid backbone biosynthesis	M00365	C10-C20 isoprenoid biosynthesis, archaea	00900
924	Terpenoid backbone biosynthesis	M00365	C10-C20 isoprenoid biosynthesis, archaea	01100
925	Terpenoid backbone biosynthesis	M00365	C10-C20 isoprenoid biosynthesis, archaea	01110
926	Terpenoid backbone biosynthesis	M00366	C10-C20 isoprenoid biosynthesis, plants	00900
927	Terpenoid backbone biosynthesis	M00366	C10-C20 isoprenoid biosynthesis, plants	01100
928	Terpenoid backbone biosynthesis	M00366	C10-C20 isoprenoid biosynthesis, plants	01110
929	Terpenoid backbone biosynthesis	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	00900
930	Terpenoid backbone biosynthesis	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	01100
931	Terpenoid backbone biosynthesis	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	01110
932	Plant terpenoid biosynthesis	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	00906
933	Plant terpenoid biosynthesis	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	01100
934	Plant terpenoid biosynthesis	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	01110
935	Plant terpenoid biosynthesis	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid	00906
936	Plant terpenoid biosynthesis	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid	01100
937	Plant terpenoid biosynthesis	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid	01110
938	Plant terpenoid biosynthesis	M00371	Castasterone biosynthesis, campesterol => castasterone	00905
939	Plant terpenoid biosynthesis	M00371	Castasterone biosynthesis, campesterol => castasterone	01100
940	Plant terpenoid biosynthesis	M00371	Castasterone biosynthesis, campesterol => castasterone	01110
941	Plant terpenoid biosynthesis	M00927	Gibberellin A12 biosynthesis, GAPP => GA12	00904
942	Plant terpenoid biosynthesis	M00927	Gibberellin A12 biosynthesis, GAPP => GA12	01100
943	Plant terpenoid biosynthesis	M00927	Gibberellin A12 biosynthesis, GAPP => GA12	01110
944	Plant terpenoid biosynthesis	M00928	Gibberellin A4/A1 biosynthesis, GA12/GA53 => GA4/GA1	00904
945	Plant terpenoid biosynthesis	M00928	Gibberellin A4/A1 biosynthesis, GA12/GA53 => GA4/GA1	01100
946	Plant terpenoid biosynthesis	M00928	Gibberellin A4/A1 biosynthesis, GA12/GA53 => GA4/GA1	01110
947	Plant terpenoid biosynthesis	M00929	Gibberellin A1 biosynthesis, GGPP => GA1	00904
948	Plant terpenoid biosynthesis	M00929	Gibberellin A1 biosynthesis, GGPP => GA1	01100
949	Plant terpenoid biosynthesis	M00929	Gibberellin A1 biosynthesis, GGPP => GA1	01110
950	Macrolide biosynthesis	M00773	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	00522
951	Macrolide biosynthesis	M00773	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	01100
952	Macrolide biosynthesis	M00773	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	01110
953	Macrolide biosynthesis	M00934	Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II	00522
954	Macrolide biosynthesis	M00934	Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II	01100
955	Macrolide biosynthesis	M00934	Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II	01110
956	Macrolide biosynthesis	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	00522
957	Macrolide biosynthesis	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	01100
958	Macrolide biosynthesis	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	01110
959	Macrolide biosynthesis	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	00522
960	Macrolide biosynthesis	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	01100
961	Macrolide biosynthesis	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	01110
962	Macrolide biosynthesis	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	00522
963	Macrolide biosynthesis	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	01100
964	Macrolide biosynthesis	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	01110
965	Macrolide biosynthesis	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	00522
966	Macrolide biosynthesis	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	01100
967	Macrolide biosynthesis	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	01110
968	Enediyne biosynthesis	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	01059
969	Enediyne biosynthesis	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	01100
970	Enediyne biosynthesis	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	01110
971	Enediyne biosynthesis	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	01059
972	Enediyne biosynthesis	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	01100
973	Enediyne biosynthesis	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	01110
974	Enediyne biosynthesis	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	01059
975	Enediyne biosynthesis	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	01100
976	Enediyne biosynthesis	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	01110
977	Enediyne biosynthesis	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	01059
978	Enediyne biosynthesis	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	01100
979	Enediyne biosynthesis	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	01110
980	Enediyne biosynthesis	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	01059
981	Enediyne biosynthesis	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	01100
982	Enediyne biosynthesis	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	01110
983	Enediyne biosynthesis	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	01059
984	Enediyne biosynthesis	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	01100
985	Enediyne biosynthesis	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	01110
986	Enediyne biosynthesis	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	01059
987	Enediyne biosynthesis	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	01100
988	Enediyne biosynthesis	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	01110
989	Enediyne biosynthesis	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	01059
990	Enediyne biosynthesis	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	01100
991	Enediyne biosynthesis	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	01110
992	Enediyne biosynthesis	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	01059
993	Enediyne biosynthesis	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	01100
994	Enediyne biosynthesis	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	01110
995	Enediyne biosynthesis	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	01059
996	Enediyne biosynthesis	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	01100
997	Enediyne biosynthesis	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	01110
998	Enediyne biosynthesis	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	01059
999	Enediyne biosynthesis	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	01100
1000	Enediyne biosynthesis	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	01110
1001	Type II polyketide biosynthesis	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	01056
1002	Type II polyketide biosynthesis	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	00253
1003	Type II polyketide biosynthesis	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	01100
1004	Type II polyketide biosynthesis	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	01110
1005	Type II polyketide biosynthesis	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	01057
1006	Type II polyketide biosynthesis	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	01100
1007	Type II polyketide biosynthesis	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	01110
1008	Type II polyketide biosynthesis	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	00253
1009	Type II polyketide biosynthesis	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	01057
1010	Type II polyketide biosynthesis	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	01100
1011	Type II polyketide biosynthesis	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	01110
1012	Type II polyketide biosynthesis	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	00253
1013	Type II polyketide biosynthesis	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	01057
1014	Type II polyketide biosynthesis	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	01100
1015	Type II polyketide biosynthesis	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	01110
1016	Type II polyketide biosynthesis	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	01057
1017	Type II polyketide biosynthesis	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	01100
1018	Type II polyketide biosynthesis	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	01110
1019	Type II polyketide biosynthesis	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	01057
1020	Type II polyketide biosynthesis	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	01100
1021	Type II polyketide biosynthesis	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	01110
1022	Type II polyketide biosynthesis	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	01057
1023	Type II polyketide biosynthesis	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	01100
1024	Type II polyketide biosynthesis	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	01110
1025	Type II polyketide biosynthesis	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	01057
1026	Type II polyketide biosynthesis	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	01100
1027	Type II polyketide biosynthesis	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	01110
1028	Polyketide sugar unit biosynthesis	M00793	dTDP-L-rhamnose biosynthesis	00521
1029	Polyketide sugar unit biosynthesis	M00793	dTDP-L-rhamnose biosynthesis	00523
1030	Polyketide sugar unit biosynthesis	M00793	dTDP-L-rhamnose biosynthesis	00541
1031	Polyketide sugar unit biosynthesis	M00793	dTDP-L-rhamnose biosynthesis	01250
1032	Polyketide sugar unit biosynthesis	M00793	dTDP-L-rhamnose biosynthesis	01100
1033	Polyketide sugar unit biosynthesis	M00793	dTDP-L-rhamnose biosynthesis	01110
1034	Polyketide sugar unit biosynthesis	M00794	dTDP-6-deoxy-D-allose biosynthesis	00523
1035	Polyketide sugar unit biosynthesis	M00794	dTDP-6-deoxy-D-allose biosynthesis	01250
1036	Polyketide sugar unit biosynthesis	M00794	dTDP-6-deoxy-D-allose biosynthesis	01100
1037	Polyketide sugar unit biosynthesis	M00794	dTDP-6-deoxy-D-allose biosynthesis	01110
1038	Polyketide sugar unit biosynthesis	M00795	dTDP-beta-L-noviose biosynthesis	00523
1039	Polyketide sugar unit biosynthesis	M00795	dTDP-beta-L-noviose biosynthesis	01250
1040	Polyketide sugar unit biosynthesis	M00795	dTDP-beta-L-noviose biosynthesis	01100
1041	Polyketide sugar unit biosynthesis	M00795	dTDP-beta-L-noviose biosynthesis	01110
1042	Polyketide sugar unit biosynthesis	M00796	dTDP-D-mycaminose biosynthesis	00523
1043	Polyketide sugar unit biosynthesis	M00796	dTDP-D-mycaminose biosynthesis	01250
1044	Polyketide sugar unit biosynthesis	M00796	dTDP-D-mycaminose biosynthesis	01100
1045	Polyketide sugar unit biosynthesis	M00796	dTDP-D-mycaminose biosynthesis	01110
1046	Polyketide sugar unit biosynthesis	M00797	dTDP-D-desosamine biosynthesis	00523
1047	Polyketide sugar unit biosynthesis	M00797	dTDP-D-desosamine biosynthesis	01250
1048	Polyketide sugar unit biosynthesis	M00797	dTDP-D-desosamine biosynthesis	01100
1049	Polyketide sugar unit biosynthesis	M00797	dTDP-D-desosamine biosynthesis	01110
1050	Polyketide sugar unit biosynthesis	M00798	dTDP-L-mycarose biosynthesis	00523
1051	Polyketide sugar unit biosynthesis	M00798	dTDP-L-mycarose biosynthesis	01250
1052	Polyketide sugar unit biosynthesis	M00798	dTDP-L-mycarose biosynthesis	01100
1053	Polyketide sugar unit biosynthesis	M00798	dTDP-L-mycarose biosynthesis	01110
1054	Polyketide sugar unit biosynthesis	M00799	dTDP-L-oleandrose biosynthesis	00523
1055	Polyketide sugar unit biosynthesis	M00799	dTDP-L-oleandrose biosynthesis	01250
1056	Polyketide sugar unit biosynthesis	M00799	dTDP-L-oleandrose biosynthesis	01100
1057	Polyketide sugar unit biosynthesis	M00799	dTDP-L-oleandrose biosynthesis	01110
1058	Polyketide sugar unit biosynthesis	M00800	dTDP-L-megosamine biosynthesis	00523
1059	Polyketide sugar unit biosynthesis	M00800	dTDP-L-megosamine biosynthesis	01250
1060	Polyketide sugar unit biosynthesis	M00800	dTDP-L-megosamine biosynthesis	01100
1061	Polyketide sugar unit biosynthesis	M00800	dTDP-L-megosamine biosynthesis	01110
1062	Polyketide sugar unit biosynthesis	M00801	dTDP-L-olivose biosynthesis	00523
1063	Polyketide sugar unit biosynthesis	M00801	dTDP-L-olivose biosynthesis	01250
1064	Polyketide sugar unit biosynthesis	M00801	dTDP-L-olivose biosynthesis	01100
1065	Polyketide sugar unit biosynthesis	M00801	dTDP-L-olivose biosynthesis	01110
1066	Polyketide sugar unit biosynthesis	M00802	dTDP-D-forosamine biosynthesis	00523
1067	Polyketide sugar unit biosynthesis	M00802	dTDP-D-forosamine biosynthesis	01250
1068	Polyketide sugar unit biosynthesis	M00802	dTDP-D-forosamine biosynthesis	01100
1069	Polyketide sugar unit biosynthesis	M00802	dTDP-D-forosamine biosynthesis	01110
1070	Polyketide sugar unit biosynthesis	M00803	dTDP-D-angolosamine biosynthesis	00523
1071	Polyketide sugar unit biosynthesis	M00803	dTDP-D-angolosamine biosynthesis	01250
1072	Polyketide sugar unit biosynthesis	M00803	dTDP-D-angolosamine biosynthesis	01100
1073	Polyketide sugar unit biosynthesis	M00803	dTDP-D-angolosamine biosynthesis	01110
1074	Biosynthesis of phytochemical compounds	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	00940
1075	Biosynthesis of phytochemical compounds	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	01100
1076	Biosynthesis of phytochemical compounds	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	01110
1077	Biosynthesis of phytochemical compounds	M00137	Flavanone biosynthesis, phenylalanine => naringenin	00940
1078	Biosynthesis of phytochemical compounds	M00137	Flavanone biosynthesis, phenylalanine => naringenin	00941
1079	Biosynthesis of phytochemical compounds	M00137	Flavanone biosynthesis, phenylalanine => naringenin	01100
1080	Biosynthesis of phytochemical compounds	M00137	Flavanone biosynthesis, phenylalanine => naringenin	01110
1081	Biosynthesis of phytochemical compounds	M00940	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	00941
1082	Biosynthesis of phytochemical compounds	M00940	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	01100
1083	Biosynthesis of phytochemical compounds	M00940	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	01110
1084	Biosynthesis of phytochemical compounds	M00138	Flavonoid biosynthesis, naringenin => pelargonidin	00941
1085	Biosynthesis of phytochemical compounds	M00138	Flavonoid biosynthesis, naringenin => pelargonidin	01100
1086	Biosynthesis of phytochemical compounds	M00138	Flavonoid biosynthesis, naringenin => pelargonidin	01110
1087	Biosynthesis of phytochemical compounds	M00941	Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein	00943
1088	Biosynthesis of phytochemical compounds	M00941	Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein	01100
1089	Biosynthesis of phytochemical compounds	M00941	Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein	01110
