	MAG	Gene	TCDB	Type	Control	AA	AA+Ab
3913	C. subterraneus PD13	metabat2.spades.15_6_64	['4.A.2.1.5', '4.A.2.1.24']	NN	6.000001585472364	6.042126858035729	7.420594431896465
3914	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_15_53	['4.A.2.1.5', '4.A.2.1.24']	NN	2.8428740930295766	3.8306108366686265	4.6274460842421945
3915	T. xylanilyticum PD19	vamb.megahit.488_3_7	['4.A.3.2.11', '4.A.3.1.2', '4.A.3.2.1', '4.A.3.2.10', '4.A.3.2.2', '4.A.3.2.4', '4.A.3.2.5', '4.A.3.2.7', '4.A.3.2.8', '4.A.3.2.9']	NN	0.0	0.6672797524919689	1.05799204320951
3916	C. subterraneus PD13	metabat2.spades.15_8_102	['4.A.3.2.2', '4.A.3.2.1', '4.A.3.2.10', '4.A.3.2.11', '4.A.3.2.3', '4.A.3.2.4', '4.A.3.2.5', '4.A.3.2.6', '4.A.3.2.7', '4.A.3.2.8', '4.A.3.2.9']	NN	4.055096746310767	3.6165628696668803	4.435407118800985
3917	T. xylanilyticum PD19	vamb.megahit.488_5_14	4.A.3.2.5	NN	2.3045141781585063	2.1185628989233933	1.106547063283045
3918	C. subterraneus PD13	metabat2.spades.15_6_70	['4.A.3.2.6', '4.A.3.1.2']	NN	6.51963346735407	6.173795770003267	6.755278429051005
3919	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_101_19	['4.A.3.2.8', '4.A.3.1.2', '4.A.3.2.1', '4.A.3.2.10', '4.A.3.2.11', '4.A.3.2.2', '4.A.3.2.3', '4.A.3.2.4', '4.A.3.2.5', '4.A.3.2.6', '4.A.3.2.7', '4.A.3.2.9']	NN	0.0	0.45076782869852333	1.1879745830595765
3920	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_16_3	['4.A.3.2.8', '4.A.3.1.2', '4.A.3.2.1', '4.A.3.2.10', '4.A.3.2.11', '4.A.3.2.2', '4.A.3.2.3', '4.A.3.2.4', '4.A.3.2.5', '4.A.3.2.6', '4.A.3.2.7', '4.A.3.2.9']	NN	5.347091775163709	5.361342782327337	5.0955651334770895
3921	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_21_10	['4.A.3.2.8', '4.A.3.1.1', '4.A.3.2.1', '4.A.3.2.10', '4.A.3.2.11', '4.A.3.2.2', '4.A.3.2.3', '4.A.3.2.5', '4.A.3.2.6', '4.A.3.2.7', '4.A.3.2.9']	NN	0.4838443011077467	0.3342500531214067	0.284582841847715
3922	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_157_38	4.A.4.1.1	NN	0.0	0.61530703039901	1.4233960881147265
3923	T. xylanilyticum PD19	vamb.megahit.488_3_15	4.A.4.1.1	NN	0.39534210258275665	0.0	1.41700551059927
3924	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_3_39	4.A.4.1.1	NN	1.0079502420965	0.4789857732714767	1.5649796453839409
3925	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_44_2	['4.A.4.1.1', '4.A.4.1.2']	NN	1.529920975403143	2.2966719751816904	3.7799858238253647
3926	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_87_41	['4.A.4.1.1', '4.A.4.1.2']	NN	2.5934697938680737	0.624667627051548	4.28840115956995
3927	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_262_5	['4.A.4.1.2', '4.A.4.1.1']	NN	0.95530768577455	0.0	0.0
3928	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_157_39	['4.A.4.1.2', '4.A.4.1.1']	NN	0.0	0.7634979826476532	1.982064073418
3929	T. xylanilyticum PD19	vamb.megahit.488_3_16	4.A.4.1.2	NN	0.0	0.0	1.05799204320951
3930	T. xylanilyticum PD19	vamb.megahit.488_8_277	['4.A.4.1.2', '4.A.4.1.1']	NN	0.39494270136172	0.19808074009279467	0.84425521810887
3931	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_44_1	4.A.4.1.2	NN	2.42319900138	2.8096864042677168	3.123398240590345
3932	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_87_42	4.A.4.1.2	NN	1.7673924386654203	0.6709989186544899	5.282568204424755
3933	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_157_35	4.A.5.1.2	NN	0.9558647626722766	0.7634979826476532	1.25251134035896
3934	C. subterraneus PD13	metabat2.spades.15_5_85	4.A.5.1.2	NN	6.78984838011603	6.066562307561444	5.85731587623111
3935	T. xylanilyticum PD19	vamb.megahit.488_3_22	4.A.5.1.2	NN	0.0	0.5344875439982166	0.53917466817186
3936	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_44_5	4.A.5.1.2	NN	2.3135834942701936	3.7804128077518926	3.610407991118255
3937	T. xylanilyticum PD19	vamb.megahit.488_8_453	4.A.5.1.4	NN	0.3665577459573834	0.7755102726928823	0.0
3938	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_87_37	4.A.5.1.4	NN	0.0	0.0	0.81439057653703
3939	T. xylanilyticum PD19	vamb.megahit.488_8_176	4.A.5.1.6	NN	2.4250296289535735	1.8674801171110875	1.106547063283045
3940	T. xylanilyticum PD19	vamb.megahit.488_8_119	4.A.6.1.1	NN	0.39534210258275665	0.0	1.41700551059927
3941	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_25_18	['4.A.6.1.19', '4.A.6.1.22']	NN	3.076969226140264	2.6344928617287295	0.0
3942	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_25_19	['4.A.6.1.19', '4.A.6.1.1', '4.A.6.1.10', '4.A.6.1.11', '4.A.6.1.15', '4.A.6.1.16', '4.A.6.1.2', '4.A.6.1.29', '4.A.6.1.4', '4.A.6.1.6', '4.A.6.1.7']	NN	5.810828942565794	5.464773379646824	1.493501923268935
3943	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_7_11	['4.A.6.1.2', '4.A.6.1.1', '4.A.6.1.10', '4.A.6.1.11', '4.A.6.1.15', '4.A.6.1.16', '4.A.6.1.19', '4.A.6.1.29', '4.A.6.1.4', '4.A.6.1.5', '4.A.6.1.6', '4.A.6.1.7']	NN	5.6089940618394465	5.31573955436926	4.49708299748289
3944	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_7_12	['4.A.6.1.2', '4.A.6.1.22']	NN	4.71152952508731	3.9978124639436	3.308807435008395
3945	C. subterraneus PD13	metabat2.spades.15_36_11	['4.A.6.1.25', '4.A.6.1.1', '4.A.6.1.10', '4.A.6.1.13', '4.A.6.1.15', '4.A.6.1.16', '4.A.6.1.19', '4.A.6.1.2', '4.A.6.1.29', '4.A.6.1.6', '4.A.6.1.7']	NN	6.062319175615734	4.521297254654943	4.165121145347455
3946	T. xylanilyticum PD19	vamb.megahit.488_8_298	4.A.6.1.25	NN	0.3665577459573834	1.9626012346326833	0.0
3947	T. xylanilyticum PD19	vamb.megahit.488_8_299	['4.A.6.1.25', '4.A.6.1.4']	NN	1.3863526646586932	2.4465266862407	0.5727502924904
3948	Moorellia sp. PD25	vamb.spades.21_9_27	['4.A.6.1.25', '4.A.6.1.1', '4.A.6.1.10', '4.A.6.1.11', '4.A.6.1.15', '4.A.6.1.16', '4.A.6.1.19', '4.A.6.1.2', '4.A.6.1.29', '4.A.6.1.4', '4.A.6.1.5', '4.A.6.1.6', '4.A.6.1.7', '4.A.6.1.17']	NN	0.3834024682230133	0.0	0.3734282739084965
3949	Moorellia sp. PD25	vamb.spades.21_9_28	4.A.6.1.25	NN	1.8950017840242002	0.0	0.541435723411545
3950	T. xylanilyticum PD19	vamb.megahit.488_1_34	['4.A.6.1.27', '4.A.6.1.8']	NN	0.0	0.19808074009279467	1.41700551059927
3951	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_64_14	['4.A.6.1.27', '4.A.6.1.2', '4.A.6.1.24']	NN	0.93568660469529	0.3367488655330833	0.303519091131927
3952	M. thermautotrophicus PD4	maxbin2.spades.001_1_898	4.A.6.1.29	NN	11.096029380068666	10.615489896025533	10.506145258747651
3953	Moorellia sp. PD5	maxbin2.spades.006_3_256	4.A.6.1.29	NN	0.71002677932843	0.0	2.7892494473999347
3954	Tissierellaceae sp. PD12	metabat2.megahit.33_17_29	4.A.6.1.29	NN	7.456000031040126	5.838067163628497	6.52474883696391
3955	T. xylanilyticum PD19	vamb.megahit.488_5_5	4.A.6.1.29	NN	2.99448828795405	1.7945658923183263	2.1105991057565348
3956	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_115	4.A.6.1.29	NN	0.6739509474405864	0.5381413951521664	0.674956067663115
3957	Tepidimicrobiaceae sp. PD26	vamb.spades.222_31_11	4.A.6.1.29	NN	5.59766026962622	3.7902178093274697	3.054932625576585
3958	C. subterraneus PD13	metabat2.spades.15_5_115	['4.A.6.1.4', '4.A.6.1.24', '4.A.6.1.5']	NN	4.631237518110313	3.848765600824413	3.2367351163776004
3959	T. xylanilyticum PD19	vamb.megahit.488_8_213	4.A.7.1.1	NN	1.58472831832992	0.0	0.5727502924904
3960	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_100_1	['4.A.7.1.2', '4.A.7.1.1', '4.A.7.1.3']	NN	0.0	1.0734880907991786	3.18463495373004
3961	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_65_10	['4.A.7.1.2', '4.A.7.1.1', '4.A.7.1.3']	NN	0.0	1.47592031942344	4.565561094753855
3962	C. subterraneus PD13	metabat2.spades.15_6_99	['4.A.7.1.2', '4.A.7.1.1']	NN	12.1428885356514	11.174748662919301	11.145278850210051
3963	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_52_3	['4.A.7.1.2', '4.A.7.1.1', '4.A.7.1.3']	NN	2.6327015588811604	3.527113650292163	5.62521705271126
3964	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_59_3	['4.A.7.1.2', '4.A.7.1.1', '4.A.7.1.3']	NN	0.4390681171938433	2.0051663425506767	5.10695302570322
3965	Moorellia sp. PD5	maxbin2.spades.006_8_103	['4.C.1.1.14', '4.C.1.1.15']	NN	4.61029136312287	1.9742305387994732	4.18001601451886
3966	Symbiobacterium sp. PD15	metabat2.spades.25_22_14	['4.C.1.1.14', '4.C.1.1.15']	NN	0.0	0.0	1.53188604169524
3967	M. thermautotrophicus PD4	maxbin2.spades.001_1_454	['4.C.1.1.4', '4.C.1.1.6']	NN	9.455890304045278	9.871756013369025	9.88773300283668
3968	Moorellia sp. PD5	maxbin2.spades.006_2_92	4.C.1.1.4	NN	2.2088405659184667	0.0	1.260275679985615
3969	Moorellia sp. PD5	maxbin2.spades.006_2_180	4.C.1.1.4	NN	1.38238730761679	0.52496428520241	0.97108046577051
3970	Moorellia sp. PD5	maxbin2.spades.006_3_128	4.C.1.1.4	NN	3.021692052252913	1.0967398322958666	3.0966379999392
3971	Moorellia sp. PD5	maxbin2.spades.006_3_194	4.C.1.1.4	NN	0.74576895130913	0.0	1.8078810761493989
3972	Moorellia sp. PD5	maxbin2.spades.006_4_49	['4.C.1.1.4', '4.C.1.1.6']	NN	0.9295954802710167	0.0	0.480849702168156
3973	Moorellia sp. PD5	maxbin2.spades.006_7_111	4.C.1.1.4	NN	3.27256861068881	2.1659114774951536	3.962804355091415
3974	Moorellia sp. PD5	maxbin2.spades.006_13_17	4.C.1.1.4	NN	1.0638892624803673	0.52496428520241	1.60994285833914
3975	Carbobacillus sp. PD11	metabat2.megahit.24_4_76	4.C.1.1.4	NN	0.0	0.0	0.5874793874775965
3976	Carbobacillus sp. PD11	metabat2.megahit.24_12_21	['4.C.1.1.4', '4.C.1.1.6']	NN	3.204351407607503	1.1638418900730934	4.719202590842595
3977	Carbobacillus sp. PD11	metabat2.megahit.24_12_47	4.C.1.1.4	NN	2.1716342322814666	2.2351216401560836	4.9220213516254105
3978	C. subterraneus PD13	metabat2.spades.15_2_71	['4.C.1.1.4', '4.C.1.1.6']	NN	7.914108662672681	6.774007084132273	7.162819181934525
3979	Symbiobacterium sp. PD15	metabat2.spades.25_4_79	4.C.1.1.4	NN	2.8926560492952	0.7176319222460567	3.2517124425024
3980	Symbiobacterium sp. PD15	metabat2.spades.25_14_9	4.C.1.1.4	NN	1.7234265133910032	0.29927096766514066	1.126446897028735
3981	Symbiobacterium sp. PD15	metabat2.spades.25_17_80	['4.C.1.1.4', '4.C.1.1.6']	NN	1.1087247174989268	2.2348055591751534	2.7040954681151703
3982	Lutisporaceae sp. PD17	vamb.megahit.295_126_22	['4.C.1.1.4', '4.C.1.1.6']	NN	1.7781110520149432	1.9721261384133435	1.264535782804715
3983	Tepidimicrobiaceae sp. PD26	vamb.spades.222_13_17	['4.C.1.1.4', '4.C.1.1.6']	NN	0.16682413034261634	0.6421187421503519	0.0
3984	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_26_6	4.C.1.1.4	NN	0.0	0.0	1.051128667200226
3985	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_40_31	['4.C.1.1.4', '4.C.1.1.6']	NN	0.0	0.0	1.01572370710155
3986	M. thermautotrophicus PD4	maxbin2.spades.001_1_501	4.C.1.1.6	NN	11.667139107130401	11.368727219889232	11.21319668316785
3987	Firmicutes sp. PD7	metabat1.megahit.20_7_381	4.D.1.1.1	NN	0.288774265439664	0.38447720707398	1.40086221748014
3988	Firmicutes sp. PD31	vamb.spades.812_17_26	4.D.1.1.1	NN	0.0	1.2457189652252831	0.4128805687472045
3989	Carbobacillus sp. PD11	metabat2.megahit.24_27_113	4.D.1.1.14	NN	0.7699424015462967	0.0	2.9949787499728346
3990	C. subterraneus PD13	metabat2.spades.15_17_47	4.D.1.1.3	NN	2.57809567138741	3.89072503295129	3.325670832779005
3991	M. thermautotrophicus PD4	maxbin2.spades.001_1_187	4.D.2.2.4	NN	4.9242910849559935	4.452169925419833	4.679466334574165
3992	Carbobacillus sp. PD11	metabat2.megahit.24_28_80	5.A.1.2.1	NN	0.47700923514011	0.7834027818499334	1.717877919917275
3993	Symbiobacterium sp. PD15	metabat2.spades.25_10_12	5.A.1.2.1	NN	3.41827614871543	2.2079958264529775	2.2095932563005203
3994	T. xylanilyticum PD19	vamb.megahit.488_11_55	5.A.1.2.1	NN	2.54182272721497	2.659730675614293	1.645721731454905
3995	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_141_16	5.A.1.2.10	AA	1.3034630953323534	0.67929011733751	1.276312030496765
3996	C. subterraneus PD13	metabat2.spades.15_3_167	5.A.1.2.10	AA	2.5056836740749664	3.3531161195297834	3.1090795877938
3997	Moorellia sp. PD5	maxbin2.spades.006_8_89	5.A.1.2.4	NN	2.548712065750053	2.44012776101323	2.91763698590393
3998	Moorellia sp. PD5	maxbin2.spades.006_5_172	5.A.1.6.1	NN	0.19710289201659068	0.0	1.518034654438374
3999	Lutisporaceae sp. PD17	vamb.megahit.295_90_9	5.A.1.6.1	NN	0.7273692412949467	0.5371663677756667	0.0
4000	Moorellia sp. PD5	maxbin2.spades.006_4_106	5.A.3.10.1	NN	0.07503854324461233	0.0	2.0342121287159878
4001	Carbobacillus sp. PD11	metabat2.megahit.24_24_54	5.A.3.10.1	NN	0.043311375004549006	0.0	0.525654033385585
4002	Carbobacillus sp. PD11	metabat2.megahit.24_24_56	5.A.3.10.1	NN	0.27020250927784334	2.26181230906602	2.186704040174095
4003	Carbobacillus sp. PD11	metabat2.megahit.24_27_106	5.A.3.10.1	NN	0.0	0.0	0.47785616449878
4004	Symbiobacterium sp. PD15	metabat2.spades.25_45_9	5.A.3.11.1	NN	0.0	0.0	1.4210941174307585
4005	Peptococcales sp. PD24	vamb.spades.108_19_203	5.A.3.11.1	NN	0.45468882948438	0.0	1.5457191607765148
4006	Moorellia sp. PD5	maxbin2.spades.006_12_19	5.A.3.2.1	NN	0.7790374256353934	0.93146509296355	0.480849702168156
4007	Moorellia sp. PD5	maxbin2.spades.006_12_22	5.A.3.2.1	NN	0.19710289201659068	0.0	0.2797710396697685
4008	Symbiobacterium sp. PD15	metabat2.spades.25_6_135	5.A.3.2.1	NN	2.7851254698106636	1.84343707299134	1.779473040916025
4009	Symbiobacterium sp. PD15	metabat2.spades.25_16_71	5.A.3.2.1	NN	9.749509084497664	7.896113971099325	7.98085425946307
4010	T. xylanilyticum PD19	vamb.megahit.488_5_217	5.A.3.3.1	NN	0.7615004473191034	1.3496962542024569	0.88793773641484
4011	Moorellia sp. PD5	maxbin2.spades.006_4_177	5.A.3.3.2	NN	2.1633613675568797	0.71449572354609	3.1397730863196998
4012	Moorellia sp. PD5	maxbin2.spades.006_4_178	5.A.3.3.2	NN	1.3700797827845062	0.0	2.4139843139382897
4013	Moorellia sp. PD5	maxbin2.spades.006_6_188	5.A.3.3.2	NN	1.9217951758836334	0.71449572354609	1.589327281768215
4014	Symbiobacterium sp. PD15	metabat2.spades.25_3_53	5.A.3.3.2	NN	5.439975400404357	4.82504227781295	5.342098399630915
4015	Symbiobacterium sp. PD15	metabat2.spades.25_9_107	5.A.3.3.2	NN	4.096293751364267	2.2012696593966647	3.425146485764175
4016	Moorellia sp. PD5	maxbin2.spades.006_2_111	5.A.3.3.3	NN	0.29437202986140737	0.0	2.157646159654345
4017	Moorellia sp. PD5	maxbin2.spades.006_2_112	5.A.3.3.3	NN	0.0	0.0	0.637921917227735
4018	Moorellia sp. PD5	maxbin2.spades.006_2_113	5.A.3.3.3	NN	0.5568533848740557	0.0	1.537260882929303
4019	Moorellia sp. PD5	maxbin2.spades.006_4_67	5.A.3.3.3	NN	1.1932416443008467	2.3287003381642832	2.148448264632755
4020	Moorellia sp. PD5	maxbin2.spades.006_6_173	5.A.3.5.1	NN	0.47563792343491335	0.0	1.37053026715313
4021	Moorellia sp. PD5	maxbin2.spades.006_13_11	5.A.3.5.1	NN	0.24819255384391634	0.0	1.685899250512098
4022	Symbiobacterium sp. PD15	metabat2.spades.25_15_60	5.A.3.5.1	NN	3.0276221181471867	5.666787738529407	4.98577685233108
4023	Moorellia sp. PD5	maxbin2.spades.006_1_513	5.A.3.5.3	NN	3.592735306492733	3.8327126822471733	3.9837279693147503
4024	Symbiobacterium sp. PD15	metabat2.spades.25_30_6	5.A.3.5.3	NN	5.517811081283763	8.32824929771404	6.531061254243535
4025	Moorellia sp. PD5	maxbin2.spades.006_3_139	5.B.11.1.2	NN	6.3629130607564095	3.1395037229751868	5.737625836088615
4026	Moorellia sp. PD5	maxbin2.spades.006_3_148	5.B.12.1.2	NN	5.9636205494441095	2.973048885078683	5.164627315320535
4027	Moorellia sp. PD5	maxbin2.spades.006_3_149	5.B.12.1.2	NN	5.353226200322207	2.4412162386317697	4.78825449115196
4028	Moorellia sp. PD5	maxbin2.spades.006_3_150	5.B.12.1.2	NN	4.456571117476223	1.4593035355740067	3.7168713609974198
4029	Moorellia sp. PD5	maxbin2.spades.006_3_152	5.B.12.1.2	NN	5.119441732152693	2.9513642997387364	4.38620546439276
4030	Peptococcales sp. PD24	vamb.spades.108_23_74	5.B.12.1.2	NN	1.6921467466849434	3.55696100999954	3.328899574751155
4031	Peptococcales sp. PD24	vamb.spades.108_23_75	5.B.12.1.2	NN	2.9622635484997666	1.847548582412897	2.643240474921135
4032	Peptococcales sp. PD24	vamb.spades.108_23_76	5.B.12.1.2	NN	1.2659337336390932	1.6716758446482434	2.22623323694789
4033	Peptococcales sp. PD24	vamb.spades.108_23_77	5.B.12.1.2	NN	0.60499440896325	0.4555369281726267	1.163774021499745
4034	Peptococcales sp. PD24	vamb.spades.108_23_78	5.B.12.1.2	NN	2.7756694366582635	3.04230258613039	3.363584085165045
4035	Peptococcales sp. PD24	vamb.spades.108_17_96	5.B.12.1.3	NN	4.673940201532093	5.108747783715617	5.16360974346216
4036	Moorellia sp. PD5	maxbin2.spades.006_1_455	5.B.13.1.1	NN	0.0	1.63871471983417	1.504557900441805
4037	Symbiobacterium sp. PD15	metabat2.spades.25_16_72	5.B.13.1.1	NN	5.6838772045674135	3.626477452283287	3.496618272527905
4038	Peptococcales sp. PD24	vamb.spades.108_26_187	5.B.13.1.1	NN	0.0	0.27980390524002335	2.282261900617555
4039	Moorellia sp. PD5	maxbin2.spades.006_1_454	5.B.13.1.2	NN	1.3383750191634534	2.0748062759260804	2.689399772025685
4040	Moorellia sp. PD5	maxbin2.spades.006_2_187	5.B.13.1.2	NN	2.6066565292572865	1.0967398322958666	3.62421883519203
4041	Moorellia sp. PD5	maxbin2.spades.006_2_188	5.B.13.1.2	NN	1.5721004957909734	1.0967398322958666	2.542703445092135
4042	Symbiobacterium sp. PD15	metabat2.spades.25_16_73	5.B.13.1.2	NN	5.299489507648773	3.67743008731086	2.90966543892554
4043	Peptococcales sp. PD24	vamb.spades.108_34_27	5.B.13.1.2	NN	2.283995722603023	3.2169078378657736	3.3867017332672003
4044	Peptococcales sp. PD24	vamb.spades.108_34_28	5.B.13.1.2	NN	0.9955326478364267	1.4349534154164767	2.67953122856502
4045	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_91_2	5.B.14.1.1	NN	0.5666747691031	0.0	0.58580619851796
4046	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_90_36	5.B.14.1.1	NN	4.928015522846864	4.021005073152233	4.68780352295907
4047	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_90_37	5.B.14.1.1	NN	0.5284623154005067	0.0	0.3320469866190365
4048	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_136_5	5.B.14.1.1	NN	2.0654768865810538	1.3779785465008665	0.454160231558045
4049	Moorellia sp. PD5	maxbin2.spades.006_1_57	5.B.14.1.1	NN	1.7417302200044336	0.5717755470934567	2.726768395098045
4050	Moorellia sp. PD5	maxbin2.spades.006_3_64	5.B.14.1.1	NN	0.139933248653137	0.0	1.480029149516648
4051	Firmicutes sp. PD7	metabat1.megahit.20_3_75	5.B.14.1.1	NN	0.46794146958974997	0.40785766873542667	1.071042429031366
4052	Firmicutes sp. PD7	metabat1.megahit.20_3_77	5.B.14.1.1	NN	0.288774265439664	0.6253238376263334	0.9543725217073715
4053	Tissierellaceae sp. PD12	metabat2.megahit.33_41_71	5.B.14.1.1	NN	5.870307133878433	5.612815458793487	5.54768879837139
4054	C. subterraneus PD13	metabat2.spades.15_1_96	5.B.14.1.1	NN	9.972091764608281	9.670545839271554	9.46396393678237
4055	C. subterraneus PD13	metabat2.spades.15_1_99	5.B.14.1.1	NN	8.252280284948617	7.75553277863215	7.5936028273686755
4056	C. subterraneus PD13	metabat2.spades.15_1_100	5.B.14.1.1	NN	6.432016058683296	6.545998516524993	6.176568725766925
4057	C. subterraneus PD13	metabat2.spades.15_3_61	5.B.14.1.1	NN	5.3665312080807865	5.195267085578487	5.14772291422367
4058	C. subterraneus PD13	metabat2.spades.15_3_62	5.B.14.1.1	NN	6.62395026779629	6.388624665203467	6.178026007681345
4059	Symbiobacterium sp. PD15	metabat2.spades.25_1_103	5.B.14.1.1	NN	0.5679023416318533	0.29927096766514066	0.298990658269845
4060	Symbiobacterium sp. PD15	metabat2.spades.25_8_60	5.B.14.1.1	NN	5.04982617303105	5.608696034239263	5.48497290069791
4061	Lutisporaceae sp. PD17	vamb.megahit.295_42_11	5.B.14.1.1	NN	1.465829840018051	2.5349850159394633	0.0
4062	Lutisporaceae sp. PD17	vamb.megahit.295_42_12	5.B.14.1.1	NN	2.13094366663946	2.38282825526364	0.0
4063	Lutisporaceae sp. PD17	vamb.megahit.295_42_15	5.B.14.1.1	NN	1.2838938210838333	0.65964127755445	0.0
4064	Lutisporaceae sp. PD17	vamb.megahit.295_60_6	5.B.14.1.1	NN	0.48724110548762334	1.7351337333006203	0.0
4065	T. xylanilyticum PD19	vamb.megahit.488_5_80	5.B.14.1.1	NN	0.0	0.5344875439982166	0.53917466817186
4066	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_30_23	5.B.14.1.1	NN	0.6739509474405864	0.9319924301688234	0.86634061079821
4067	Peptococcales sp. PD24	vamb.spades.108_19_219	5.B.14.1.1	NN	1.61438689591374	2.4758921906436036	3.748119446944535
4068	Moorellia sp. PD25	vamb.spades.21_33_44	5.B.14.1.1	NN	0.0	0.0	0.800704975156395
4069	Tepidimicrobiaceae sp. PD26	vamb.spades.222_22_117	5.B.14.1.1	NN	1.4054596534813488	0.73899031661846	0.9444028809378895
4070	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_31_17	5.B.14.1.1	NN	2.079847128586047	1.8497963633023098	2.185363092474045
4071	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_37_46	5.B.14.1.1	NN	0.7377782101448234	0.4789857732714767	0.316813569460022
4072	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_37_47	5.B.14.1.1	NN	6.04666483375664	5.150569516829817	5.313565178177825
4073	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_67_13	5.B.14.1.1	NN	0.4390681171938433	0.3342500531214067	0.7916388084114365
4074	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_108_12	5.B.14.1.1	NN	0.0	0.0	0.81439057653703
4075	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_108_13	5.B.14.1.1	NN	4.131158552572163	3.5879730306266566	6.08652924942464
4076	Moorellia sp. PD5	maxbin2.spades.006_12_8	5.B.3.1.1	NN	3.7569882324791473	2.4721882571102665	3.11241095401426
4077	Symbiobacterium sp. PD15	metabat2.spades.25_21_40	5.B.3.1.1	NN	6.225209424985657	5.10671506575962	4.6663282344781205
4078	Limnochordia sp. PD22	vamb.spades.1_43_40	8.A.117.1.3	NN	0.5773800131192667	0.0	1.36482729595808
4079	M. thermautotrophicus PD4	maxbin2.spades.001_1_897	8.A.132.1.5	NN	9.343414796500268	8.317509832293084	8.093884349626235
4080	Symbiobacterium sp. PD15	metabat2.spades.25_44_5	8.A.132.1.5	NN	1.7234265133910032	0.6159075888035913	1.28823359894268
4081	Carbobacillus sp. PD11	metabat2.megahit.24_14_2	8.A.147.1.1	NN	1.64355213892141	0.0	3.6495773975242596
4082	C. subterraneus PD13	metabat2.spades.15_26_5	8.A.147.1.1	NN	3.8905167775095997	3.9268080892673596	4.858740172663175
4083	Limnochordia sp. PD14	metabat2.spades.18_30_1	8.A.147.1.1	NN	11.603993362238134	11.583720764729932	11.89563109378895
4084	Limnochordia sp. PD22	vamb.spades.1_46_25	8.A.147.1.1	NN	7.132752742777363	6.275006751611483	4.055004135957465
4085	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_167_4	8.A.147.1.2	NN	4.008334181439761	4.62228285104494	5.784892429808605
4086	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_46_2	8.A.147.1.2	NN	4.626378606642876	5.404401897293263	4.162943660540975
4087	Moorellia sp. PD5	maxbin2.spades.006_2_257	8.A.147.1.2	NN	6.046297538385796	6.580300918585933	7.191205380766775
4088	Tissierellaceae sp. PD12	metabat2.megahit.33_32_88	8.A.147.1.2	NN	9.625034594313153	8.229879352874356	9.70034927608912
4089	Symbiobacterium sp. PD15	metabat2.spades.25_1_127	8.A.147.1.2	NN	2.99029288492062	4.845627681328167	3.9066980593369403
4090	T. xylanilyticum PD19	vamb.megahit.488_8_25	8.A.147.1.2	NN	2.1918339269819698	3.8843449799234566	3.5090550628081703
4091	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_2_19	8.A.147.1.2	NN	1.9473893091722865	2.1265131040687733	2.9396842717440403
4092	Tepidimicrobiaceae sp. PD26	vamb.spades.222_33_12	8.A.147.1.2	NN	2.1771345080128834	1.1079947358073152	2.7200899666393648
4093	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_66_68	8.A.147.1.2	NN	4.487833130795943	5.489902661553956	4.96535463627018
