MAIN	KEGG-Metabolism	Name	KO	KO-Name	EC
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00176	korD oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta 	1.2.7.3
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01902	sucD; succinyl-CoA synthetase alpha subunit 	6.2.1.5
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01903	sucC; succinyl-CoA synthetase beta subunit 	6.2.1.5
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01899	LSC1; succinyl-CoA synthetase alpha subunit 	6.2.1.4,6.2.1.4
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01900	LSC2; succinyl-CoA synthetase beta subunit 	6.2.1.4,6.2.1.4
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K18118	aarC cat1; succinyl-CoA:acetate CoA-transferase 	2.8.3.18
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00234	SDHA SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit 	1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00235	SDHB SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit 	1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00236	['SDHC,', 'SDH3;', 'succinate', 'dehydrogenase', '(ubiquinone)', 'cytochrome', 'b560', 'subunit\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00237	['SDHD,', 'SDH4;', 'succinate', 'dehydrogenase', '(ubiquinone)', 'membrane', 'anchor', 'subunit\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K25801	['SDH4;', 'succinate', 'dehydrogenase', '(ubiquinone)', 'subunit', '4\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00239	sdhA frdA; succinate dehydrogenase flavoprotein subunit 	1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00240	sdhB frdB; succinate dehydrogenase iron-sulfur subunit 	1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00241	['sdhC,', 'frdC;', 'succinate', 'dehydrogenase', 'cytochrome', 'b', 'subunit\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00242	['sdhD,', 'frdD;', 'succinate', 'dehydrogenase', 'membrane', 'anchor', 'subunit\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K18859	['sdhD,', 'frdD;', 'succinate', 'dehydrogenase', 'subunit', 'D\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K18860	['sdhD,', 'frdD;', 'succinate', 'dehydrogenase', 'subunit', 'D\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00244	frdA; succinate dehydrogenase flavoprotein subunit 	1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00245	frdB; succinate dehydrogenase iron-sulfur subunit 	1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00246	['frdC;', 'succinate', 'dehydrogenase', 'subunit', 'C\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00247	['frdD;', 'succinate', 'dehydrogenase', 'subunit', 'D\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00233	frdA fdrA; succinate dehydrogenase flavoprotein subunit 	1.3.5.1,1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K25995	frdB fdrB; succinate dehydrogenase iron-sulfur subunit 	1.3.5.1,1.3.5.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K25996	['frdC,', 'fdrC;', 'succinate', 'dehydrogenase', 'subunit', 'C\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K26318	fccA fcc3; fumarate reductase (cytochrome) 	1.3.2.4
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01676	E4.2.1.2A fumA fumB; fumarate hydratase class I 	4.2.1.2
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01677	E4.2.1.2AA fumA; fumarate hydratase subunit alpha 	4.2.1.2
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01678	E4.2.1.2AB fumB; fumarate hydratase subunit beta 	4.2.1.2
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01679	E4.2.1.2B fumC FH; fumarate hydratase class II 	4.2.1.2
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01675	fumD; fumarate hydratase D 	4.2.1.2
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01774	fumE; fumarate hydratase E 	4.2.1.2
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00025	MDH1; malate dehydrogenase 	1.1.1.37
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00026	MDH2; malate dehydrogenase 	1.1.1.37
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00024	mdh; malate dehydrogenase 	1.1.1.37
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00116	mqo; malate dehydrogenase (quinone) 	1.1.5.4
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01958	PC pyc; pyruvate carboxylase 	6.4.1.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01959	pycA; pyruvate carboxylase subunit A 	6.4.1.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01960	pycB; pyruvate carboxylase subunit B 	6.4.1.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01610	pckA; phosphoenolpyruvate carboxykinase (ATP) 	4.1.1.49
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K01596	E4.1.1.32 pckA PCK; phosphoenolpyruvate carboxykinase (GTP) 	4.1.1.32
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00163	aceE; pyruvate dehydrogenase E1 component 	1.2.4.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00161	PDHA pdhA; pyruvate dehydrogenase E1 component subunit alpha 	1.2.4.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00162	PDHB pdhB; pyruvate dehydrogenase E1 component subunit beta 	1.2.4.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00627	DLAT aceF pdhC; pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) 	2.3.1.12
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K13997	['PDHX;', 'dihydrolipoamide', 'dehydrogenase-binding', 'protein', 'of', 'pyruvate', 'dehydrogenase', 'complex\n']	-
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit 	1.2.7.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit 	1.2.7.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00172	porC porG; pyruvate ferredoxin oxidoreductase gamma subunit 	1.2.7.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00189	vorG porG; 2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit 	1.2.7.7,1.2.7.7
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit 	1.2.7.1
carbohydrate	00020	Citrate  cycle  (TCA  cycle)  	K03737	por nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase 	1.2.7.1,1.2.7.1
carbohydrate	00030	Pentose  phosphate  pathway  	K01810	GPI pgi; glucose-6-phosphate isomerase 	5.3.1.9
carbohydrate	00030	Pentose  phosphate  pathway  	K06859	pgi1; glucose-6-phosphate isomerase archaeal 	5.3.1.9
carbohydrate	00030	Pentose  phosphate  pathway  	K13810	tal-pgi; transaldolase / glucose-6-phosphate isomerase 	2.2.1.2,2.2.1.2
carbohydrate	00030	Pentose  phosphate  pathway  	K15916	pgi-pmi; glucose/mannose-6-phosphate isomerase 	5.3.1.9,5.3.1.9
carbohydrate	00030	Pentose  phosphate  pathway  	K00036	G6PD zwf; glucose-6-phosphate 1-dehydrogenase 	1.1.1.49,1.1.1.49
carbohydrate	00030	Pentose  phosphate  pathway  	K19243	azf; NAD+ dependent glucose-6-phosphate dehydrogenase 	1.1.1.388
carbohydrate	00030	Pentose  phosphate  pathway  	K01057	PGLS pgl devB; 6-phosphogluconolactonase 	3.1.1.31
carbohydrate	00030	Pentose  phosphate  pathway  	K07404	pgl; 6-phosphogluconolactonase 	3.1.1.31
carbohydrate	00030	Pentose  phosphate  pathway  	K13937	H6PD; hexose-6-phosphate dehydrogenase 	1.1.1.47,1.1.1.47
carbohydrate	00030	Pentose  phosphate  pathway  	K00033	PGD gnd gntZ; 6-phosphogluconate dehydrogenase 	1.1.1.44,1.1.1.44
carbohydrate	00030	Pentose  phosphate  pathway  	K01783	rpe RPE; ribulose-phosphate 3-epimerase 	5.1.3.1
carbohydrate	00030	Pentose  phosphate  pathway  	K00615	E2.2.1.1 tktA tktB; transketolase 	2.2.1.1
carbohydrate	00030	Pentose  phosphate  pathway  	K00616	TALDO1 talB talA; transaldolase 	2.2.1.2
carbohydrate	00030	Pentose  phosphate  pathway  	K01807	rpiA; ribose 5-phosphate isomerase A 	5.3.1.6
carbohydrate	00030	Pentose  phosphate  pathway  	K01808	rpiB; ribose 5-phosphate isomerase B 	5.3.1.6
carbohydrate	00030	Pentose  phosphate  pathway  	K13812	fae-hps; bifunctional enzyme Fae/Hps 	4.2.1.147,4.2.1.147
carbohydrate	00030	Pentose  phosphate  pathway  	K08093	hxlA; 3-hexulose-6-phosphate synthase 	4.1.2.43
carbohydrate	00030	Pentose  phosphate  pathway  	K08094	hxlB; 6-phospho-3-hexuloisomerase 	5.3.1.27
carbohydrate	00030	Pentose  phosphate  pathway  	K13831	hps-phi; 3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase 	4.1.2.43,4.1.2.43
carbohydrate	00030	Pentose  phosphate  pathway  	K11214	SHPK; sedoheptulokinase 	2.7.1.14
carbohydrate	00030	Pentose  phosphate  pathway  	K01621	xfp xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase 	4.1.2.9,4.1.2.9
carbohydrate	00030	Pentose  phosphate  pathway  	K01619	deoC DERA; deoxyribose-phosphate aldolase 	4.1.2.4
carbohydrate	00030	Pentose  phosphate  pathway  	K00852	rbsK RBKS; ribokinase 	2.7.1.15
carbohydrate	00030	Pentose  phosphate  pathway  	K01839	deoB; phosphopentomutase 	5.4.2.7
carbohydrate	00030	Pentose  phosphate  pathway  	K22199	ppm; phosphopentomutase 	5.4.2.7
carbohydrate	00030	Pentose  phosphate  pathway  	K01835	pgm; phosphoglucomutase 	5.4.2.2
carbohydrate	00030	Pentose  phosphate  pathway  	K15778	pmm-pgm; phosphomannomutase / phosphoglucomutase 	5.4.2.8,5.4.2.8
carbohydrate	00030	Pentose  phosphate  pathway  	K15779	PGM2; phosphoglucomutase / phosphopentomutase 	5.4.2.2,5.4.2.2
carbohydrate	00030	Pentose  phosphate  pathway  	K21056	E2.7.1.212; alpha-D-ribose-1-phosphate 5-kinase (ADP) 	2.7.1.212
carbohydrate	00030	Pentose  phosphate  pathway  	K26208	E2.7.1.239; alpha-D-ribose-1-phosphate 5-kinase (ATP) 	2.7.1.239
carbohydrate	00030	Pentose  phosphate  pathway  	K18237	K18237; ribose 15-bisphosphate isomerase 	5.3.1.29
carbohydrate	00030	Pentose  phosphate  pathway  	K05774	phnN; ribose 15-bisphosphokinase 	2.7.4.23
carbohydrate	00030	Pentose  phosphate  pathway  	K00948	PRPS prsA; ribose-phosphate pyrophosphokinase 	2.7.6.1
carbohydrate	00030	Pentose  phosphate  pathway  	K01690	edd; phosphogluconate dehydratase 	4.2.1.12
carbohydrate	00030	Pentose  phosphate  pathway  	K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase 	4.1.2.14,4.1.2.14
carbohydrate	00030	Pentose  phosphate  pathway  	K17463	dgaF; 2-dehydro-3-deoxy-phosphogluconate aldolase 	4.1.2.14
carbohydrate	00030	Pentose  phosphate  pathway  	K11395	kdpgA; 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase 	4.1.2.55
carbohydrate	00030	Pentose  phosphate  pathway  	K00131	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) 	1.2.1.9
carbohydrate	00030	Pentose  phosphate  pathway  	K18978	gapN; glyceraldehyde-3-phosphate dehydrogenase NAD(P)+] 	NAD(P)+,NAD(P)+
carbohydrate	00030	Pentose  phosphate  pathway  	K00034	gdh; glucose 1-dehydrogenase 	1.1.1.47
carbohydrate	00030	Pentose  phosphate  pathway  	K22969	gdh; glucose 1-dehydrogenase 	1.1.1.47
carbohydrate	00030	Pentose  phosphate  pathway  	K21840	HOX; hexose oxidase 	1.1.3.5
carbohydrate	00030	Pentose  phosphate  pathway  	K18124	gdh2 gdhA; glucose/galactose 1-dehydrogenase (NADP+) 	1.1.1.360
carbohydrate	00030	Pentose  phosphate  pathway  	K18125	ssgdh; aldose 1-dehydrogenase NAD(P)+] 	NAD(P)+,NAD(P)+
carbohydrate	00030	Pentose  phosphate  pathway  	K00115	GLD; glucose 1-dehydrogenase (FAD quinone) 	1.1.5.9
carbohydrate	00030	Pentose  phosphate  pathway  	K19813	gdh; glucose dehydrogenase 	1.1.5.9
carbohydrate	00030	Pentose  phosphate  pathway  	K00117	gcd; quinoprotein glucose dehydrogenase 	1.1.5.2
carbohydrate	00030	Pentose  phosphate  pathway  	K01053	gnl RGN; gluconolactonase 	3.1.1.17
carbohydrate	00030	Pentose  phosphate  pathway  	K06151	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain 	1.1.99.3
carbohydrate	00030	Pentose  phosphate  pathway  	K06152	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain 	1.1.99.3
carbohydrate	00030	Pentose  phosphate  pathway  	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase 	1.1.1.79,1.1.1.81,1.1.1.81
carbohydrate	00030	Pentose  phosphate  pathway  	K22229	K22229; 2-ketogluconate reductase 	1.1.1.215
carbohydrate	00030	Pentose  phosphate  pathway  	K11441	kguK; dehydrogluconokinase 	2.7.1.13
carbohydrate	00030	Pentose  phosphate  pathway  	K00032	E1.1.1.43; phosphogluconate 2-dehydrogenase 	1.1.1.43
carbohydrate	00030	Pentose  phosphate  pathway  	K00851	idnK gntK; gluconokinase 	2.7.1.12
carbohydrate	00030	Pentose  phosphate  pathway  	K25031	gntK; gluconokinase 	2.7.1.12
carbohydrate	00030	Pentose  phosphate  pathway  	K05308	gnaD; gluconate/galactonate dehydratase 	4.2.1.140
carbohydrate	00030	Pentose  phosphate  pathway  	K00874	kdgK; 2-dehydro-3-deoxygluconokinase 	2.7.1.45
carbohydrate	00030	Pentose  phosphate  pathway  	K18126	sskdgK; 2-dehydro-3-deoxygluconokinase / 2-dehydro-3-deoxygalactonokinase 	2.7.1.178
carbohydrate	00030	Pentose  phosphate  pathway  	K18127	kdgA; 2-dehydro-3-deoxy-D-gluconate aldolase 	4.1.2.51
carbohydrate	00030	Pentose  phosphate  pathway  	K03738	aor; aldehyde:ferredoxin oxidoreductase 	1.2.7.5
carbohydrate	00030	Pentose  phosphate  pathway  	K18020	cutA; glyceraldehyde dehydrogenase large subunit 	1.2.99.8
carbohydrate	00030	Pentose  phosphate  pathway  	K18021	cutB; glyceraldehyde dehydrogenase medium subunit 	1.2.99.8
carbohydrate	00030	Pentose  phosphate  pathway  	K18022	cutC; glyceraldehyde dehydrogenase small subunit 	1.2.99.8
carbohydrate	00030	Pentose  phosphate  pathway  	K18128	gadh; D-glyceraldehyde dehydrogenase (NADP+) 	1.2.1.89
carbohydrate	00030	Pentose  phosphate  pathway  	K11529	gck gckA GLYCTK; glycerate 2-kinase 	2.7.1.165
carbohydrate	00030	Pentose  phosphate  pathway  	K22345	E4.3.1.9; glucosaminate ammonia-lyase 	4.3.1.9
carbohydrate	00030	Pentose  phosphate  pathway  	K17464	dgaA; D-glucosaminate PTS system EIIA component 	2.7.1.203
carbohydrate	00030	Pentose  phosphate  pathway  	K17465	dgaB; D-glucosaminate PTS system EIIB component 	2.7.1.203
carbohydrate	00030	Pentose  phosphate  pathway  	K17466	['dgaC;', 'D-glucosaminate', 'PTS', 'system', 'EIIC', 'component\n']	-
carbohydrate	00030	Pentose  phosphate  pathway  	K17467	['dgaD;', 'D-glucosaminate', 'PTS', 'system', 'EIID', 'component\n']	-
carbohydrate	00030	Pentose  phosphate  pathway  	K17468	dgaE; D-glucosaminate-6-phosphate ammonia-lyase 	4.3.1.29
carbohydrate	00030	Pentose  phosphate  pathway  	K01623	ALDO; fructose-bisphosphate aldolase class I 	4.1.2.13
carbohydrate	00030	Pentose  phosphate  pathway  	K11645	fbaB; fructose-bisphosphate aldolase class I 	4.1.2.13
carbohydrate	00030	Pentose  phosphate  pathway  	K01624	FBA fbaA; fructose-bisphosphate aldolase class II 	4.1.2.13
carbohydrate	00030	Pentose  phosphate  pathway  	K01622	K01622; fructose 16-bisphosphate aldolase/phosphatase 	4.1.2.13,4.1.2.13
carbohydrate	00030	Pentose  phosphate  pathway  	K16305	K16305; fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase 	4.1.2.13,4.1.2.13
carbohydrate	00030	Pentose  phosphate  pathway  	K16306	K16306; fructose-bisphosphate aldolase / 2-amino-37-dideoxy-D-threo-hept-6-ulosonate synthase 	4.1.2.13,4.1.2.13
carbohydrate	00030	Pentose  phosphate  pathway  	K03841	FBP fbp; fructose-16-bisphosphatase I 	3.1.3.11
carbohydrate	00030	Pentose  phosphate  pathway  	K02446	glpX; fructose-16-bisphosphatase II 	3.1.3.11
carbohydrate	00030	Pentose  phosphate  pathway  	K11532	glpX-SEBP; fructose-16-bisphosphatase II / sedoheptulose-17-bisphosphatase 	3.1.3.11,3.1.3.11
carbohydrate	00030	Pentose  phosphate  pathway  	K01086	fbp-SEBP; fructose-16-bisphosphatase I / sedoheptulose-17-bisphosphatase 	3.1.3.11,3.1.3.11
carbohydrate	00030	Pentose  phosphate  pathway  	K04041	fbp3; fructose-16-bisphosphatase III 	3.1.3.11
carbohydrate	00030	Pentose  phosphate  pathway  	K24182	PFK9; 6-phosphofructokinase 	2.7.1.11
carbohydrate	00030	Pentose  phosphate  pathway  	K00850	pfkA PFK; 6-phosphofructokinase 1 	2.7.1.11
carbohydrate	00030	Pentose  phosphate  pathway  	K16370	pfkB; 6-phosphofructokinase 2 	2.7.1.11
carbohydrate	00030	Pentose  phosphate  pathway  	K21071	pfk pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase 	2.7.1.11,2.7.1.11
carbohydrate	00030	Pentose  phosphate  pathway  	K00918	pfkC; ADP-dependent phosphofructokinase/glucokinase 	2.7.1.146,2.7.1.146
carbohydrate	00030	Pentose  phosphate  pathway  	K00895	pfp PFP; diphosphate-dependent phosphofructokinase 	2.7.1.90
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01051	E3.1.1.11; pectinesterase 	3.1.1.11
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K22539	PLY; pectate lyase 	4.2.2.2
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01728	pel; pectate lyase 	4.2.2.2
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K19551	pelC; pectate lyase C 	4.2.2.2,4.2.2.2
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01731	pelW; pectate disaccharide-lyase 	4.2.2.9
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K22994	pelX; pectate disaccharide-lyase 	4.2.2.9
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01730	ogl; oligogalacturonide lyase 	4.2.2.6
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K26933	kdgF; unsaturated pyranuronate lyase 	4.2.99.25
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01815	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 	5.3.1.17
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase 	1.1.1.127
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01184	E3.2.1.15; polygalacturonase 	3.2.1.15
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01213	E3.2.1.67; galacturan 14-alpha-galacturonidase 	3.2.1.67
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K22933	lplD; galacturan 14-alpha-galacturonidase 	3.2.1.67
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01812	uxaC; glucuronate isomerase 	5.3.1.12
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00041	uxaB; tagaturonate reductase 	1.1.1.58
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01685	uxaA; altronate hydrolase 	4.2.1.7
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K16849	uxaA1; altronate dehydratase small subunit 	4.2.1.7
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K16850	uxaA2; altronate dehydratase large subunit 	4.2.1.7
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01686	uxuA; mannonate dehydratase 	4.2.1.8
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K08323	rspA manD; mannonate dehydratase 	4.2.1.8
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00040	uxuB; fructuronate reductase 	1.1.1.57
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K21619	uxaE; tagaturonate epimerase 	5.1.2.7
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K08322	rspB; L-gulonate 5-dehydrogenase 	1.1.1.380
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K18106	GAAA; D-galacturonate reductase 	1.1.1.-
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K19634	gar1; D-galacturonate reductase 	1.1.1.365
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K18102	GAAB LGD1; L-galactonate dehydratase 	4.2.1.146
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K18103	GAAC LGA1; L-threo-3-deoxy-hexylosonate aldolase 	4.1.2.54
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K18107	GAAD; L-glyceraldehyde reductase 	1.1.1.372
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01195	uidA GUSB; beta-glucuronidase 	3.2.1.31
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K14756	KL; klotho 	3.2.1.31
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00699	UGT; glucuronosyltransferase 	2.4.1.17
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K16190	GLCAK; glucuronokinase 	2.7.1.43
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K12447	USP; UDP-sugar pyrophosphorylase 	2.7.7.64
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00012	UGDH ugd; UDPglucose 6-dehydrogenase 	1.1.1.22
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00963	UGP2 galU galF; UTP--glucose-1-phosphate uridylyltransferase 	2.7.7.9
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00002	AKR1A1 adh; alcohol dehydrogenase (NADP+) 	1.1.1.2
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K13247	CRYL1; L-gulonate 3-dehydrogenase 	1.1.1.45
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K08092	dlgD; 3-dehydro-L-gulonate 2-dehydrogenase 	1.1.1.130
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00880	lyxK; L-xylulokinase 	2.7.1.53
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K03078	ulaD sgaH sgbH; 3-dehydro-L-gulonate-6-phosphate decarboxylase 	4.1.1.85
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K03079	ulaE sgaU sgbU; L-ribulose-5-phosphate 3-epimerase 	5.1.3.22
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K03077	araD ulaF sgaE sgbE; L-ribulose-5-phosphate 4-epimerase 	5.1.3.4
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01783	rpe RPE; ribulose-phosphate 3-epimerase 	5.1.3.1
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01804	araA; L-arabinose isomerase 	5.3.1.4
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00853	araB; L-ribulokinase 	2.7.1.16
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K24707	E2.7.1.16; ribulokinase 	2.7.1.16
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00854	xylB XYLB; xylulokinase 	2.7.1.17
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01805	xylA; xylose isomerase 	5.3.1.5
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00011	AKR1B; aldehyde reductase 	1.1.1.21
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00594	xyoA aldO; alditol oxidase 	1.1.3.41
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K17743	XYL1 XYRA; D-xylose reductase 	1.1.1.307,1.1.1.430,1.1.1.430
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K26066	XYRB; D-xylose/L-arabinose reductase (NADPH) 	1.1.1.431,1.1.1.431
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K03331	DCXR; L-xylulose reductase 	1.1.1.10
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K25879	LXRA; L-xylulose reductase 	1.1.1.10
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K25880	LADA; L-arabinitol 4-dehydrogenase 	1.1.1.12
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K25881	LARA; L-arabinose reductase 	1.1.1.-
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01820	rhaA; L-rhamnose isomerase / sugar isomerase 	5.3.1.14,5.3.1.14
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00848	rhaB; rhamnulokinase 	2.7.1.5
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K01629	rhaD; rhamnulose-1-phosphate aldolase 	4.1.2.19
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K17738	ARD; D-arabinitol 2-dehydrogenase 	1.1.1.250
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K17818	ARD1; D-arabinitol dehydrogenase (NADP+) 	1.1.1.287
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00007	dalD; D-arabinitol 4-dehydrogenase 	1.1.1.11
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K09988	lyxA; D-lyxose ketol-isomerase 	5.3.1.15
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K05351	E1.1.1.9; D-xylulose reductase 	1.1.1.9
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00008	SORD gutB; L-iditol 2-dehydrogenase 	1.1.1.14
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K22185	xylB; D-xylose 1-dehydrogenase 	1.1.1.175
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) 	1.3.1.20,1.3.1.20
carbohydrate	00040	Pentose  and  glucuronate  interconversions  	K14273	xdh; D-xylose 1-dehydrogenase (NADP+ D-xylono-15-lactone-forming) 	1.1.1.179
